"popularity","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","country","electronic","jazz","pop","r_n_b","rock","classical","metal","other","world","latin","acoustic",".pred"
44,243851,"False",0.598,0.0671,0,-23.9,0,0.0422,0.989,0.948,0.1,0.191,72.023,5,0,0,0,1,0,0,0,0,1,0,0,0,27.7168627886996
47,241534,"False",0.454,0.305,0,-8.904,0,0.0336,0.88,0,0.149,0.249,72.097,4,0,0,0,1,0,0,0,0,1,0,0,0,41.7941831670903
27,139626,"False",0.371,0.0167,0,-27.095,1,0.0481,0.983,0.945,0.102,0.244,73.938,3,0,0,0,1,0,0,0,0,1,0,0,0,25.683484512194
28,276320,"False",0.265,0.188,3,-14.914,1,0.0452,0.981,0.00131,0.103,0.0971,88.272,5,0,0,0,1,0,0,0,0,1,0,0,0,24.3419448438479
27,134786,"False",0.424,0.321,7,-11.358,1,0.0613,0.501,0.601,0.106,0.213,108.063,4,0,0,0,1,0,0,0,0,1,0,0,0,34.1257446618005
26,107106,"False",0.425,0.322,0,-15.328,1,0.0672,0.576,0.000724,0.11,0.24,202.555,4,0,0,0,1,0,0,0,0,1,0,0,0,35.1465831100599
26,69813,"False",0.529,0.075,0,-19.979,1,0.0543,0.895,1.49e-06,0.115,0.236,66.354,4,0,0,0,1,0,0,0,0,1,0,0,0,27.4988713835008
28,278000,"False",0.504,0.333,7,-12.575,1,0.303,0.298,0,0.297,0.305,82.921,4,0,0,0,1,0,0,0,0,1,0,0,0,37.5140187170433
27,85866,"False",0.497,0.102,7,-23.235,1,0.0536,0.891,0.75,0.0947,0.12,127.724,4,0,0,0,1,0,0,0,0,1,0,0,0,26.6446487575168
27,255976,"False",0.464,0.455,9,-8.732,1,0.0337,0.334,0,0.31,0.131,124.154,4,0,0,0,1,0,0,0,0,1,0,0,0,43.0346730452808
27,52466,"False",0.162,0.0614,0,-28.258,1,0.0464,0.776,0.865,0.151,0.0329,147.868,3,0,0,0,1,0,0,0,0,1,0,0,0,25.0922852682975
26,53600,"False",0.672,0.932,0,-3.096,1,0.096,0.545,0,0.305,0.581,141.824,4,0,0,0,1,0,0,0,0,1,0,0,0,34.8099423053391
57,125786,"False",0.642,0.742,5,-8.211,1,0.0401,0.439,0.000656,0.126,0.897,106.235,4,0,0,0,1,0,0,0,0,1,0,0,0,35.2518818297372
25,91466,"False",0.305,0.456,9,-7.347,0,0.0328,0.964,5.86e-05,0.106,0.475,63.651,3,0,0,0,1,0,0,0,0,1,0,0,0,32.7252945127934
25,93506,"False",0.61,0.151,11,-14.883,1,0.115,0.863,0,0.104,0.666,169.463,3,0,0,0,1,0,0,0,0,1,0,0,0,31.116223986847
25,149080,"False",0.227,0.249,5,-11.217,1,0.0402,0.964,0,0.099,0.483,66.133,4,0,0,0,1,0,0,0,0,1,0,0,0,30.0100131376833
25,109280,"False",0.46,0.581,2,-6.705,1,0.0373,0.744,0,0.601,0.82,128.819,4,0,0,0,1,0,0,0,0,1,0,0,0,32.1159543334349
25,116013,"False",0.337,0.417,3,-8.93,1,0.0457,0.798,3.18e-06,0.098,0.296,96.693,4,0,0,0,1,0,0,0,0,1,0,0,0,34.5607633327286
27,86186,"False",0.227,0.244,7,-14.114,1,0.0358,0.819,0.743,0.229,0.13,88.505,4,0,0,0,1,0,0,0,0,1,0,0,0,25.6080071670749
25,122493,"False",0.182,0.148,0,-16.579,1,0.0313,0.898,0.0882,0.243,0.152,82.513,3,0,0,0,1,0,0,0,0,1,0,0,0,27.9042569488477
25,216826,"False",0.489,0.794,9,-4.441,0,0.274,0.631,0,0.362,0.408,126.332,4,0,0,0,1,0,0,0,0,1,0,0,0,40.4455557036474
24,85866,"False",0.499,0.108,7,-23.37,1,0.0554,0.887,0.911,0.1,0.121,127.368,4,0,0,0,1,0,0,0,0,1,0,0,0,24.1012985694127
24,52040,"False",0.767,0.738,4,-4.351,1,0.0699,0.522,0,0.123,0.851,150.088,4,0,0,0,1,0,0,0,0,1,0,0,0,36.0473110721723
38,232506,"False",0.609,0.762,0,-5.118,1,0.0592,0.00478,0,0.0723,0.607,154.944,4,0,0,0,1,0,0,0,0,1,0,0,0,46.4483055078378
61,145640,"False",0.5,0.565,11,-10.528,1,0.145,0.25,0.000147,0.145,0.466,158.072,4,0,0,0,1,0,0,0,0,1,0,0,0,38.4338872565939
24,177493,"False",0.292,0.145,8,-16.281,1,0.0386,0.949,0.392,0.382,0.229,127.76,4,0,0,0,1,0,0,0,0,1,0,0,0,26.6498442162781
24,223986,"False",0.706,0.478,0,-8.628,1,0.118,0.806,0,0.171,0.9,85.293,4,0,0,0,1,0,0,0,0,1,0,0,0,38.137447836384
53,138986,"False",0.588,0.325,1,-10.926,1,0.0374,0.836,1.16e-06,0.127,0.569,126.127,4,0,0,0,1,0,0,0,0,1,0,0,0,36.7503661535796
24,472453,"False",0.666,0.744,0,-7.958,0,0.109,0.288,0,0.0962,0.443,130.103,4,0,0,0,1,0,0,0,0,1,0,0,0,50.2786922471129
24,96706,"False",0.671,0.43,5,-11.705,1,0.212,0.894,0.00254,0.369,0.757,111.355,4,0,0,0,1,0,0,0,0,1,0,0,0,30.7162772603137
25,336533,"False",0.429,0.581,2,-14.4,1,0.285,0.713,0,0.0921,0.383,142.61,4,0,0,0,1,0,0,0,0,1,0,0,0,36.1195211724013
24,148386,"False",0.414,0.55,0,-12.937,1,0.258,0.453,0,0.304,0.733,194.766,4,0,0,0,1,0,0,0,0,1,0,0,0,38.3433189241772
24,134746,"False",0.493,0.324,7,-11.312,1,0.0641,0.466,0.692,0.114,0.199,108.172,4,0,0,0,1,0,0,0,0,1,0,0,0,36.9666897673742
25,150333,"False",0.432,0.423,0,-7.682,1,0.036,0.658,0,0.0617,0.57,73.859,4,0,0,0,1,0,0,0,0,1,0,0,0,35.8058686667121
24,130639,"False",0.191,0.251,2,-14.046,0,0.0369,0.877,0.897,0.128,0.0375,108.149,1,0,0,0,1,0,0,0,0,1,0,0,0,25.1053173798085
24,263493,"False",0.494,0.382,10,-12.743,1,0.191,0.971,2.37e-06,0.12,0.512,68.223,4,0,0,0,1,0,0,0,0,1,0,0,0,31.6625912802926
23,80693,"False",0.451,0.0635,2,-26.904,1,0.0331,0.629,0.908,0.136,0.259,103.29,4,0,0,0,1,0,0,0,0,1,0,0,0,27.1356421082006
24,101853,"False",0.579,0.89,7,-7.013,1,0.0588,0.00284,6.11e-06,0.659,0.888,155.111,4,0,0,0,1,0,0,0,0,1,0,0,0,31.8059123618815
20,173589,"False",0.382,0.11,3,-21.227,1,0.035,0.981,0.971,0.139,0.186,103.551,4,0,0,0,1,0,0,0,0,1,0,0,0,25.1910373073228
24,230186,"False",0.714,0.0467,9,-24.106,1,0.0464,0.994,0.951,0.113,0.243,92.03,3,0,0,0,1,0,0,0,0,1,0,0,0,27.5556507848817
23,85866,"False",0.497,0.102,7,-23.235,1,0.0536,0.891,0.75,0.0947,0.12,127.724,4,0,0,0,1,0,0,0,0,1,0,0,0,26.6446487575168
24,236400,"False",0.49,0.586,10,-12.296,1,0.217,0.547,0,0.423,0.718,143.787,4,0,0,0,1,0,0,0,0,1,0,0,0,38.7808780596251
23,123706,"False",0.337,0.409,5,-6.575,1,0.0338,0.784,0,0.083,0.621,173.764,3,0,0,0,1,0,0,0,0,1,0,0,0,35.3732434153202
24,140880,"False",0.628,0.582,7,-5.424,1,0.071,0.717,0,0.177,0.908,93.569,4,0,0,0,1,0,0,0,0,1,0,0,0,37.7104676262877
24,169040,"False",0.475,0.65,1,-9.15,0,0.0613,0.113,0,0.12,0.816,185.601,4,0,0,0,1,0,0,0,0,1,0,0,0,42.847653320192
23,138315,"False",0.5,0.136,5,-16.875,1,0.0519,0.993,0.902,0.115,0.0781,129.859,4,0,0,0,1,0,0,0,0,1,0,0,0,26.4643039047292
23,109573,"False",0.529,0.00879,10,-32.266,1,0.0587,0.996,0.959,0.0916,0.51,82.694,4,0,0,0,1,0,0,0,0,1,0,0,0,28.049768489348
23,88640,"False",0.179,0.204,1,-14.463,1,0.0377,0.933,0.973,0.0832,0.0455,149.474,4,0,0,0,1,0,0,0,0,1,0,0,0,25.3138366018087
24,279800,"False",0.509,0.632,2,-7.726,1,0.0272,0.0331,1e-05,0.179,0.425,134.923,4,0,0,0,1,0,0,0,0,1,0,0,0,48.6185704449998
40,77108,"False",0.418,0.202,0,-15.725,1,0.0336,0.494,0.531,0.486,0.238,127.872,4,0,0,0,1,0,0,0,0,1,0,0,0,27.1438371052879
49,167693,"False",0.182,0.115,4,-16.315,1,0.0376,0.935,0.82,0.494,0.0486,143.274,4,0,0,0,1,0,0,0,0,1,0,0,0,25.0005680324976
22,79506,"False",0.26,0.0914,5,-19.76,1,0.0355,0.958,0.000152,0.216,0.248,82.726,4,0,0,0,1,0,0,0,0,1,0,0,0,27.3761973676656
23,305653,"False",0.692,0.632,1,-9.365,0,0.0488,0.423,2.7e-05,0.0971,0.29,114.977,4,0,0,0,1,0,0,0,0,1,0,0,0,55.7073648797418
23,116760,"False",0.573,0.39,4,-13.682,1,0.0799,0.962,0.357,0.0947,0.288,114.831,3,0,0,0,1,0,0,0,0,1,0,0,0,32.5028845841446
23,166660,"False",0.383,0.15,4,-17.672,1,0.0478,0.981,0.901,0.0918,0.0592,162.736,4,0,0,0,1,0,0,0,0,1,0,0,0,25.76373711124
24,125400,"False",0.607,0.145,2,-16.712,1,0.0396,0.918,2.11e-05,0.108,0.609,143.826,4,0,0,0,1,0,0,0,0,1,0,0,0,31.8480809991351
23,189789,"False",0.476,0.241,4,-12.408,1,0.0372,0.888,0,0.129,0.468,137.994,4,0,0,0,1,0,0,0,0,1,0,0,0,33.8167374244418
23,192960,"False",0.694,0.523,5,-10.461,0,0.117,0.651,0,0.0945,0.814,81.568,4,0,0,0,1,0,0,0,0,1,0,0,0,42.5621182109818
23,224486,"False",0.428,0.0615,8,-22.984,1,0.0519,0.992,0.888,0.111,0.261,80.347,4,0,0,0,1,0,0,0,0,1,0,0,0,27.1005277871651
23,265666,"False",0.626,0.566,1,-10.693,1,0.498,0.726,0,0.292,0.759,121.777,4,0,0,0,1,0,0,0,0,1,0,0,0,33.2358444860812
23,200093,"False",0.18,0.336,0,-13.151,1,0.0425,0.606,0.988,0.31,0.0342,102.119,5,0,0,0,1,0,0,0,0,1,0,0,0,26.0827262975067
23,97026,"False",0.317,0.51,7,-10.319,1,0.0361,0.877,0,0.128,0.733,110.914,4,0,0,0,1,0,0,0,0,1,0,0,0,32.5573538218972
22,146400,"False",0.256,0.481,5,-10.635,1,0.0989,0.392,0.845,0.296,0.0642,114.732,3,0,0,0,1,0,0,0,0,1,0,0,0,30.1476193077828
22,264533,"False",0.437,0.171,10,-15.046,1,0.0447,0.941,1.71e-06,0.254,0.4,80.209,3,0,0,0,1,0,0,0,0,1,0,0,0,30.5479624905193
23,57903,"False",0.487,0.0827,2,-24.461,1,0.0576,0.909,0.956,0.0984,0.335,97.09,4,0,0,0,1,0,0,0,0,1,0,0,0,25.384821508394
22,258788,"False",0.382,0.321,6,-11.959,1,0.0325,0.619,0.732,0.0464,0.124,124.186,4,0,0,0,1,0,0,0,0,1,0,0,0,35.4012133383508
22,135693,"False",0.661,0.671,7,-6.289,1,0.169,0.653,6.6e-05,0.121,0.372,120.956,4,0,0,0,1,0,0,0,0,1,0,0,0,38.2414581410615
22,143840,"False",0.568,0.433,4,-13.81,0,0.0952,0.537,0,0.721,0.596,122.861,4,0,0,0,1,0,0,0,0,1,0,0,0,33.7339061370905
22,213279,"False",0.384,0.0139,0,-27.915,0,0.0486,0.984,0.96,0.121,0.186,89.12,4,0,0,0,1,0,0,0,0,1,0,0,0,27.2807011248948
22,82746,"False",0.327,0.492,1,-14.419,1,0.0499,0.776,0.96,0.101,0.246,76.568,3,0,0,0,1,0,0,0,0,1,0,0,0,25.8199703774059
22,80813,"False",0.217,0.0754,11,-16.629,0,0.0327,0.901,0.914,0.135,0.201,142.026,5,0,0,0,1,0,0,0,0,1,0,0,0,26.4208720463069
22,87000,"False",0.386,0.0765,9,-16.383,0,0.0757,0.947,0.0724,0.209,0.174,125.222,3,0,0,0,1,0,0,0,0,1,0,0,0,27.6509183656828
22,129826,"False",0.658,0.634,7,-10.671,1,0.0328,0.445,0.957,0.148,0.61,99.949,3,0,0,0,1,0,0,0,0,1,0,0,0,29.8730287383826
22,168013,"False",0.662,0.522,7,-8.485,0,0.0296,0.556,0.611,0.0596,0.933,97.988,4,0,0,0,1,0,0,0,0,1,0,0,0,29.9493924084454
21,119973,"False",0.352,0.0577,6,-24.94,1,0.0571,0.985,0.939,0.107,0.115,141.125,3,0,0,0,1,0,0,0,0,1,0,0,0,26.9330226186284
22,126623,"False",0.306,0.0334,0,-25.276,1,0.0477,0.959,0.951,0.116,0.237,111.069,4,0,0,0,1,0,0,0,0,1,0,0,0,26.6612855758683
21,147580,"False",0.482,0.0607,5,-21.702,0,0.0578,0.988,0.948,0.105,0.0426,147.872,4,0,0,0,1,0,0,0,0,1,0,0,0,26.9809837333382
21,299840,"False",0.344,0.269,9,-10.37,1,0.0376,0.73,0,0.0429,0.266,138.334,4,0,0,0,1,0,0,0,0,1,0,0,0,36.8523810457696
21,248661,"False",0.68,0.154,8,-20.01,1,0.0407,0.975,0.824,0.114,0.149,120.076,4,0,0,0,1,0,0,0,0,1,0,0,0,28.7993766000312
22,93396,"False",0.726,0.149,10,-23.103,1,0.108,0.975,0.872,0.112,0.973,180.424,4,0,0,0,1,0,0,0,0,1,0,0,0,27.6837760522137
21,172173,"False",0.362,0.00915,4,-28.196,1,0.0567,0.994,0.942,0.15,0.0642,65.731,4,0,0,0,1,0,0,0,0,1,0,0,0,27.7055563797517
21,228773,"False",0.3,0.248,0,-14.409,1,0.0353,0.81,1.88e-06,0.281,0.215,143.821,4,0,0,0,1,0,0,0,0,1,0,0,0,32.3727315222252
22,306752,"False",0.679,0.0299,0,-26.44,1,0.0462,0.991,0.917,0.112,0.171,80.064,4,0,0,0,1,0,0,0,0,1,0,0,0,28.4856545547361
21,103466,"False",0.475,0.422,0,-15.096,1,0.0759,0.902,0,0.107,0.668,140.009,4,0,0,0,1,0,0,0,0,1,0,0,0,30.6987891064857
22,173090,"False",0.462,0.172,0,-24.292,1,0.0342,0.992,0.928,0.0823,0.426,170.447,4,0,0,0,1,0,0,0,0,1,0,0,0,29.2337181526758
22,290440,"False",0.425,0.384,0,-8.483,1,0.0871,0.746,0,0.336,0.419,77.617,4,0,0,0,1,0,0,0,0,1,0,0,0,38.259536017909
22,202986,"False",0.677,0.775,6,-5.869,1,0.141,0.165,9.34e-06,0.0929,0.675,99.044,4,0,0,0,1,0,0,0,0,1,0,0,0,47.4604638543758
21,75160,"False",0.578,0.203,2,-19.606,0,0.0362,0.745,0.933,0.125,0.0775,119.064,3,0,0,0,1,0,0,0,0,1,0,0,0,26.9656862443114
21,143133,"False",0.0649,0.0335,5,-19.322,1,0.0409,0.967,0.921,0.127,0.0355,69.174,3,0,0,0,1,0,0,0,0,1,0,0,0,25.559614531027
21,96506,"False",0.483,0.583,8,-8.789,1,0.463,0.571,0,0.0911,0.822,81.4,3,0,0,0,1,0,0,0,0,1,0,0,0,33.9117247984532
38,148040,"False",0.689,0.635,1,-4.244,1,0.0299,0.58,0,0.127,0.332,91.931,4,0,0,0,1,0,0,0,0,1,0,0,0,42.1006289361848
43,152000,"False",0.169,0.0737,5,-20.876,1,0.0409,0.966,0.927,0.134,0.147,184.417,3,0,0,0,1,0,0,0,0,1,0,0,0,27.9954127184776
21,175593,"False",0.347,0.381,7,-7.713,1,0.0328,0.428,0,0.163,0.172,120.934,4,0,0,0,1,0,0,0,0,1,0,0,0,36.3647685850377
21,104055,"False",0.644,0.123,0,-20.926,1,0.0605,0.99,0.964,0.0869,0.54,117.983,4,0,0,0,1,0,0,0,0,1,0,0,0,24.1129348565722
21,196495,"False",0.335,0.487,1,-10.481,1,0.0461,0.864,0.882,0.0949,0.118,109.383,4,0,0,0,1,0,0,0,0,1,0,0,0,31.8989110832681
22,198493,"False",0.358,0.603,1,-7.503,0,0.0932,0.581,0,0.0921,0.325,123.042,4,0,0,0,1,0,0,0,0,1,0,0,0,42.5608142405995
21,153800,"False",0.231,0.0239,2,-27.821,0,0.0398,0.979,0.725,0.18,0.0605,113.51,1,0,0,0,1,0,0,0,0,1,0,0,0,28.7131183517659
20,80693,"False",0.451,0.0635,2,-26.904,1,0.0331,0.629,0.908,0.136,0.259,103.29,4,0,0,0,1,0,0,0,0,1,0,0,0,27.1356421082006
20,77933,"False",0.427,0.124,0,-16.689,1,0.0376,0.846,0.939,0.126,0.221,103.483,4,0,0,0,1,0,0,0,0,1,0,0,0,26.018974623087
21,90036,"False",0.447,0.0314,2,-25.15,1,0.0424,0.968,0.941,0.106,0.12,132.191,3,0,0,0,1,0,0,0,0,1,0,0,0,25.307949683577
21,89906,"False",0.346,0.218,1,-11.487,1,0.0346,0.974,8.26e-05,0.106,0.24,98.691,3,0,0,0,1,0,0,0,0,1,0,0,0,29.6690444107508
20,214166,"False",0.742,0.0355,5,-17.618,0,0.167,0.991,0.964,0.111,0.41,144.019,3,0,0,0,1,0,0,0,0,1,0,0,0,26.5845346242229
20,422746,"False",0.549,0.575,7,-9.882,1,0.17,0.552,0,0.189,0.564,118.479,4,0,0,0,1,0,0,0,0,1,0,0,0,44.0656003934615
20,239013,"False",0.738,0.0832,0,-16.842,1,0.0978,0.993,0.913,0.108,0.636,76.008,3,0,0,0,1,0,0,0,0,1,0,0,0,25.9530746744154
20,242238,"False",0.589,0.124,11,-18.509,1,0.0518,0.989,0.962,0.119,0.122,134.059,4,0,0,0,1,0,0,0,0,1,0,0,0,28.1769033126517
20,124333,"False",0.277,0.0906,1,-19.71,1,0.0361,0.966,0.00627,0.305,0.277,89.329,4,0,0,0,1,0,0,0,0,1,0,0,0,26.7807541546234
22,347280,"False",0.207,0.2,9,-16.7,1,0.0388,0.848,0.632,0.127,0.0689,117.305,4,0,0,0,1,0,0,0,0,1,0,0,0,28.4608494758726
55,73650,"False",0.585,0.0413,1,-19.447,1,0.0953,0.973,0,0.111,0.354,77.968,4,0,0,0,1,0,0,0,0,1,0,0,0,26.5585516092416
20,146226,"False",0.517,0.0493,9,-17.642,0,0.16,0.991,0.969,0.0926,0.316,123.396,4,0,0,0,1,0,0,0,0,1,0,0,0,25.3040071964991
20,106953,"False",0.348,0.0371,4,-23.335,1,0.0399,0.968,0.866,0.0936,0.0396,68.266,4,0,0,0,1,0,0,0,0,1,0,0,0,25.6650593907064
20,207588,"False",0.585,0.462,5,-9.054,1,0.0274,0.227,0.936,0.185,0.189,89.914,4,0,0,0,1,0,0,0,0,1,0,0,0,42.1747517322545
20,111349,"False",0.65,0.124,5,-19.205,1,0.0645,0.985,0.801,0.162,0.953,183.932,4,0,0,0,1,0,0,0,0,1,0,0,0,26.5167323769406
20,87200,"False",0.368,0.0125,0,-31.201,0,0.0386,0.964,0.856,0.112,0.067,80.787,4,0,0,0,1,0,0,0,0,1,0,0,0,27.3317178973513
20,119506,"False",0.378,0.111,5,-20.042,1,0.0354,0.847,0.0027,0.0921,0.51,102.735,4,0,0,0,1,0,0,0,0,1,0,0,0,30.5274744753041
20,161533,"False",0.244,0.268,0,-12.75,1,0.0315,0.75,0,0.0994,0.226,85.732,3,0,0,0,1,0,0,0,0,1,0,0,0,31.8621335137868
20,91466,"False",0.285,0.471,7,-7.567,1,0.0319,0.918,0,0.105,0.589,157.909,4,0,0,0,1,0,0,0,0,1,0,0,0,32.8255769274109
48,171050,"False",0.569,0.0097,9,-30.445,0,0.162,0.972,0.374,0.0911,0.142,130.193,4,0,0,0,1,0,0,0,0,1,0,0,0,29.1655643170168
41,112386,"False",0.296,0.203,4,-12.019,1,0.0418,0.902,0.915,0.178,0.165,115.409,4,0,0,0,1,0,0,0,0,1,0,0,0,25.9772176262029
46,163882,"False",0.593,0.672,0,-6.08,0,0.296,0.0899,0,0.846,0.22,93.412,4,0,0,0,1,0,0,0,0,1,0,0,0,39.1911319701746
20,55008,"False",0.499,0.00405,8,-34.451,1,0.0618,0.996,0.974,0.122,0.58,74.277,3,0,0,0,1,0,0,0,0,1,0,0,0,27.8562021969047
20,136303,"False",0.48,0.0702,2,-19.369,1,0.0607,0.914,0.949,0.126,0.184,80.348,4,0,0,0,1,0,0,0,0,1,0,0,0,25.7325177085201
20,156567,"False",0.522,0.0919,9,-17.084,1,0.0416,0.989,0.704,0.0931,0.321,116.529,4,0,0,0,1,0,0,0,0,1,0,0,0,26.8871357190637
19,102592,"False",0.464,0.0505,3,-25.482,1,0.0406,0.967,0.94,0.0964,0.144,80.928,4,0,0,0,1,0,0,0,0,1,0,0,0,26.5865199318103
20,137301,"False",0.436,0.0514,9,-22.03,0,0.0448,0.99,0.942,0.0918,0.226,99.985,4,0,0,0,1,0,0,0,0,1,0,0,0,25.8860800556197
21,154626,"False",0.332,0.246,2,-14.859,1,0.0319,0.919,0.94,0.344,0.0901,89.744,4,0,0,0,1,0,0,0,0,1,0,0,0,25.9066816356231
20,161333,"False",0.584,0.355,2,-9.782,1,0.0281,0.495,0.375,0.106,0.399,99.861,4,0,0,0,1,0,0,0,0,1,0,0,0,41.2046177109465
20,127626,"False",0.324,0.0768,10,-20.102,1,0.0396,0.946,0.288,0.323,0.242,101.722,4,0,0,0,1,0,0,0,0,1,0,0,0,24.6107648980443
20,336946,"False",0.151,0.296,8,-17.31,1,0.0373,0.824,0.287,0.0767,0.176,74.793,4,0,0,0,1,0,0,0,0,1,0,0,0,32.0079251827418
19,80813,"False",0.37,0.0798,11,-16.654,0,0.0292,0.899,0.959,0.144,0.182,53.164,4,0,0,0,1,0,0,0,0,1,0,0,0,31.5157630763291
19,134786,"False",0.424,0.321,7,-11.358,1,0.0613,0.501,0.601,0.106,0.213,108.063,4,0,0,0,1,0,0,0,0,1,0,0,0,34.1257446618005
39,303500,"False",0.295,0.0835,10,-19.57,1,0.036,0.988,0.925,0.11,0.103,133.09,3,0,0,0,1,0,0,0,0,1,0,0,0,29.5219841639004
32,34213,"False",0.285,0.571,8,-7.216,1,0.0427,0.19,0.275,0.142,0.147,163.981,4,0,0,0,1,0,0,0,0,1,0,0,0,32.3706545214568
19,149538,"False",0.645,0.0119,11,-29.853,0,0.0507,0.993,0.958,0.102,0.277,130.12,3,0,0,0,1,0,0,0,0,1,0,0,0,27.6668049131945
19,102912,"False",0.65,0.158,0,-18.728,1,0.0386,0.968,0.829,0.113,0.276,91.994,4,0,0,0,1,0,0,0,0,1,0,0,0,24.1893449961474
20,202533,"False",0.277,0.14,9,-17.253,1,0.0476,0.932,0,0.0708,0.155,89.095,5,0,0,0,1,0,0,0,0,1,0,0,0,27.6194096422766
19,184203,"False",0.698,0.0858,4,-18.944,0,0.0548,0.992,0.909,0.159,0.155,100.189,4,0,0,0,1,0,0,0,0,1,0,0,0,25.796352106186
20,222146,"False",0.306,0.205,5,-15.206,1,0.0486,0.933,6.39e-06,0.762,0.266,82.138,3,0,0,0,1,0,0,0,0,1,0,0,0,28.762759830119
19,122333,"False",0.276,0.179,0,-16.543,1,0.0326,0.859,0.0139,0.172,0.181,60.55,4,0,0,0,1,0,0,0,0,1,0,0,0,29.3633909735068
19,132586,"False",0.889,0.0907,2,-22.56,0,0.0905,0.921,0.0161,0.0989,0.413,120.023,4,0,0,0,1,0,0,0,0,1,0,0,0,29.3052693273442
38,180931,"False",0.307,0.152,4,-16.993,0,0.035,0.983,0.887,0.148,0.167,127.512,4,0,0,0,1,0,0,0,0,1,0,0,0,27.4467882889086
43,196495,"False",0.335,0.487,1,-10.481,1,0.0461,0.864,0.882,0.0949,0.118,109.383,4,0,0,0,1,0,0,0,0,1,0,0,0,31.8989110832681
21,114839,"False",0.406,0.0336,9,-24.086,1,0.0384,0.989,0.911,0.0999,0.151,89.976,4,0,0,0,1,0,0,0,0,1,0,0,0,24.9913969551639
19,142733,"False",0.572,0.383,4,-13.111,0,0.0792,0.618,0,0.693,0.647,123.35,4,0,0,0,1,0,0,0,0,1,0,0,0,33.6358617944287
19,142108,"False",0.376,0.0364,0,-21.334,1,0.044,0.934,0.945,0.115,0.423,68.837,4,0,0,0,1,0,0,0,0,1,0,0,0,24.3735428157595
19,136853,"False",0.759,0.349,2,-8.561,1,0.0307,0.512,2.21e-06,0.451,0.59,119.947,4,0,0,0,1,0,0,0,0,1,0,0,0,40.7953315685264
18,207866,"False",0.387,0.103,9,-18.815,1,0.034,0.988,0.792,0.332,0.141,129.381,4,0,0,0,1,0,0,0,0,1,0,0,0,26.5903175683571
19,122840,"False",0.615,0.436,0,-10.303,1,0.0382,0.504,0.402,0.0864,0.964,169.505,4,0,0,0,1,0,0,0,0,1,0,0,0,31.2858290117464
19,244565,"False",0.317,0.816,9,-7.44,1,0.114,0.000454,0,0.304,0.411,153.828,4,0,0,0,1,0,0,0,0,1,0,0,0,38.2268963817524
19,246546,"False",0.357,0.254,0,-15.776,1,0.0398,0.698,0.0991,0.0734,0.325,125.453,4,0,0,0,1,0,0,0,0,1,0,0,0,31.7010637265903
36,106643,"False",0.203,0.478,2,-13.208,1,0.0423,0.148,0.889,0.101,0.178,142.105,4,0,0,0,1,0,0,0,0,1,0,0,0,31.0705452850051
18,69120,"False",0.782,0.259,7,-15.865,1,0.127,0.987,0.862,0.0765,0.852,124.74,4,0,0,0,1,0,0,0,0,1,0,0,0,24.7446911823393
19,110933,"False",0.226,0.0652,5,-26.82,1,0.0409,0.886,0.793,0.0705,0.0957,99.008,4,0,0,0,1,0,0,0,0,1,0,0,0,28.7392256330384
56,124200,"False",0.681,0.833,0,-6.248,1,0.0847,0.382,5.59e-06,0.391,0.725,117.54,4,0,0,0,1,0,0,0,0,1,0,0,0,37.7619491683344
18,127343,"False",0.185,0.18,5,-16.276,1,0.0376,0.837,0.743,0.0891,0.0403,79.236,4,0,0,0,1,0,0,0,0,1,0,0,0,28.9984101627152
18,143133,"False",0.0649,0.0335,5,-19.322,1,0.0409,0.967,0.921,0.127,0.0355,69.174,3,0,0,0,1,0,0,0,0,1,0,0,0,25.559614531027
18,102934,"False",0.647,0.319,0,-11.965,1,0.112,0.645,2.16e-06,0.146,0.959,131.31,4,0,0,0,1,0,0,0,0,1,0,0,0,34.5352403300279
19,210466,"False",0.447,0.551,2,-16.527,0,0.231,0.761,0,0.277,0.607,72.551,3,0,0,0,1,0,0,0,0,1,0,0,0,31.1173585758796
18,129826,"False",0.658,0.634,7,-10.671,1,0.0328,0.445,0.957,0.148,0.61,99.949,3,0,0,0,1,0,0,0,0,1,0,0,0,29.8730287383826
18,188466,"False",0.466,0.715,1,-9.569,1,0.0574,0.00193,0.869,0.0835,0.185,116.875,4,0,0,0,1,0,0,0,0,1,0,0,0,33.6647668653901
20,116920,"False",0.183,0.251,5,-14.319,0,0.04,0.663,0.876,0.105,0.0369,71.857,4,0,0,0,1,0,0,0,0,1,0,0,0,28.0083153819589
19,192640,"False",0.621,0.414,7,-11.657,1,0.0327,0.605,0,0.152,0.546,123.923,4,0,0,0,1,0,0,0,0,1,0,0,0,39.2754996584481
18,146400,"False",0.256,0.481,5,-10.635,1,0.0989,0.392,0.845,0.296,0.0642,114.732,3,0,0,0,1,0,0,0,0,1,0,0,0,30.1476193077828
18,175733,"False",0.631,0.327,11,-15.094,1,0.0333,0.572,0,0.0844,0.583,127.918,4,0,0,0,1,0,0,0,0,1,0,0,0,39.002244928283
38,115136,"False",0.17,0.0722,0,-22.991,1,0.0416,0.905,0.705,0.104,0.0608,115.062,5,0,0,0,1,0,0,0,0,1,0,0,0,26.2573027995408
